sender,timestamp,tokenized_message
MerttEka,2023-10-03 15:06:58+00:00,[]
MerttEka,2023-10-03 15:06:17+00:00,"['የጆ', 'ገያ', 'የጡጦ', 'ኪያ', 'ኪያ', 'ይዞ', 'ፃ', 'ከእ', 'ጡ', 'ወ', 'ውጭ', 'ጨ', 'ግ', 'ድ', 'አፈጊ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-03 15:04:36+00:00,[]
MerttEka,2023-10-03 15:03:36+00:00,"['የፃ', 'የወ', 'ኮያ', 'የጆ', 'ፈ', 'ያው', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-03 10:18:37+00:00,[]
MerttEka,2023-10-03 10:18:15+00:00,"['ጫ', 'ጠያ', 'ዙ', 'ጊዜ', 'የገገ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-03 08:43:17+00:00,[]
MerttEka,2023-10-03 08:42:33+00:00,"['ግድግዳ', 'ይ', 'የጠ', 'የጥጥ', 'ጫ', 'ኪ', 'የይዝ', 'ግድግዳ', 'ይ', 'የጠ', 'ዝ', 'አ', 'ወዘ', 'ጥ', 'የ', 'ኪዎ', 'ጨ', 'ው', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-02 18:58:35+00:00,[]
MerttEka,2023-10-02 18:57:05+00:00,"['ፀጉዎ', 'ወይ', 'ው', 'ወደ', 'ፀጉ', 'ዎ', 'እዲጥ', 'ያደጋ', 'ኤክክ', 'የ', 'ዙ', 'ጊዜ', 'የጠ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-02 17:42:31+00:00,"['የዛ', 'ጋገያ', 'ጣድ', 'ዛ', 'ጣ', 'ወ', 'ዳ', 'እ', 'ጥ', 'ጥ', 'ጭ', 'የይዝ', 'ክ', 'የጠ', 'የይ', 'ጣጠያ', 'ያው', 'እጀው', 'ያ', 'አያጥ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-02 15:08:43+00:00,"['ጥጣ', 'ደ', 'እ', 'ደ', 'የ', 'ጥጥዎ', 'ከድ', 'አድ', 'የፈጭ', 'የያ', 'ውዝ', 'ጭ', 'እ', 'ከ', 'የካ', 'ግ', 'ግ', 'ግ', 'ግ', 'ግ', 'ግ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-02 12:29:36+00:00,[]
MerttEka,2023-10-02 12:29:36+00:00,[]
MerttEka,2023-10-02 12:29:36+00:00,"['ከአየ', 'የ', 'ከዘ', 'የዝ', 'የያጥ', 'የጠ', 'የዘጋ', 'ድ', 'አጄ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-02 09:46:57+00:00,[]
MerttEka,2023-10-02 09:45:42+00:00,"['ከአየ', 'የ', 'ከዘ', 'እግ', 'ያው', 'ያያ', 'የ', 'የዝ', 'የያጥ', 'የጠ', 'የዘጋ', 'ድጋይ', 'የ', 'ያው', 'ዳ', 'ዳገ', 'ገድ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 18:18:41+00:00,"['የጫ', 'ጫ', 'የ', 'ዎ', 'ደጃው', 'የ', 'ገጣጠያው', 'ካድ', 'የ', 'ጠካ', 'ክ', 'ደጃ', 'ከ', 'ጥድ', 'ጫ', 'የይዝ', 'ዚ', 'የዘጋ', 'የካ', 'ጫ', 'ኪ', 'ያው', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 18:16:12+00:00,"['የጫ', 'ጫ', 'የ', 'ዎ', 'ደጃው', 'የ', 'ገጣጠያው', 'ካድ', 'የ', 'ጠካ', 'ክ', 'ደጃ', 'ጥድ', 'ጫ', 'የይዝ', 'ዚ', 'የዘጋ', 'የካ', 'ጫ', 'ኪ', 'ያው', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 18:13:09+00:00,"['የ', 'የ', 'ጥ', 'ደደያው', 'የ', 'ዎ', 'ጠካ', 'ገጣጠያው', 'ካድ', 'ክ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 18:11:38+00:00,"['ክ', 'እ', 'ደጃው', 'የ', 'የ', 'ዚ', 'የዘጋ', 'ገጣጠያው', 'ጠካ', 'ክ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 17:41:48+00:00,[]
MerttEka,2023-10-01 17:41:06+00:00,"['የ', 'ጥ', 'ካዎ', 'ይ', 'ያፈግዎ', 'ይ', 'ጠ', 'ይ', 'የፅ', 'ዕዎ', 'የግ', 'ዕዎ', 'ኮክ', 'እ', 'አክዎ', 'ያጡ', 'ይ', 'ግድግዳ', 'አያፈግዎ', 'ከጠካ', 'እ', 'ክ', 'የ', 'እጥ', 'የ', 'የይዝግ', 'ጠጠያ', 'ክ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 17:39:03+00:00,[]
MerttEka,2023-10-01 17:38:17+00:00,"['የፀዳጃ', 'ዕዎ', 'ደደያ', 'ጠካ', 'የ', 'ዙ', 'ገ', 'ያጡ', 'አገጣጠ', 'የ', 'እ', 'ው', 'አካ', 'ጥ', 'ያው', 'ከ', 'እከ', 'የጀያው', 'ደደያ', 'ድ', 'ይዝ', 'ኮዶየአ', 'የፈግ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 16:12:24+00:00,[]
MerttEka,2023-10-01 16:02:46+00:00,"['የጫጨ', 'ደ', 'ጫጭው', 'ያጁ', 'አዲ', 'ያደጋ', 'የጫጩ', 'አድ', 'ዎ', 'የጨ', 'ክ', 'እ', 'ጥጥ', 'እድ', 'የፈግ', 'አጠ', 'የ', 'ደ', 'የፈጉ', 'ጨ', 'እ', 'ጥ', 'ጠጴዛ', 'ይ', 'ጠ', 'ከዛ', 'የ', 'ጫ', 'አድገው', 'ያጠ', 'ይ', 'ጅ', 'የ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 14:31:49+00:00,"['ይ', 'ይጠ', 'ከ', 'ጉ', 'ያው', 'እ', 'ያወጣ', 'ው', 'ይጫ', 'ከክ', 'የ', 'የያጥ', 'አይ', 'የ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-10-01 14:31:27+00:00,[]
MerttEka,2023-10-01 13:54:50+00:00,"['የ', 'ዓዛ', 'ጨ', 'ኤክክ', 'የ', 'ጥ', 'ው', 'ወደ', 'ይ', 'ዎ', 'ካ', 'ዓዛ', 'የያውድ', 'የያየ', 'እደጫዎ', 'እየያየ', 'ዎ', 'ካ', 'አዛ', 'ያውዱ', 'ጨ', 'የዎ', 'ው', 'ይይ', 'ይ', 'ይጠ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-30 16:48:50+00:00,[]
MerttEka,2023-09-30 16:47:03+00:00,"['ጣጣ', 'አጋ', 'ክ', 'አዎ', 'ጓዦ', 'እ', 'የ', 'ውጥ', 'እግዳ', 'ገድ', 'ጭ', 'ኪ', 'ዝ', 'ክደ', 'የው', 'ከወ', 'አየ', 'እ', 'የ', 'ጠ', 'እ', 'ዘጋ', 'ጣ', 'የ', 'ጣ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-30 15:25:36+00:00,"['የጠ', 'የወጥ', 'ዕዎ', 'ድያ', 'ከይዝግ', 'እ', 'ከ', 'እጨ', 'የ', 'ጠ', 'ጣጣ', 'ጣ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 17:44:38+00:00,"['የዕጣ', 'ጨ', 'ጋ', 'ከ', 'ወ', 'ወ', 'የ', 'የከ', 'እ', 'አጠው', 'የጠ', 'እ', 'ያ', 'የ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 13:31:20+00:00,"['ከፁ', 'ወ', 'አየ', 'የ', 'አ', 'ዝጊያ', 'ያው', 'አ', 'ፈ', 'የገጠ', 'የግ', 'ጠያ', 'የገጠ', 'ዝ', 'አክ', 'ጋ', 'ወዘ', 'የፈግ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 11:40:25+00:00,"['የወ', 'ክአ', 'ያ', 'እ', 'ይ', 'ኪያ', 'የፈግ', 'ፅዳ', 'ድጋይ', 'የ', 'የ', 'ያ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 10:10:04+00:00,"['የ', 'ኬክ', 'ያጋገያ', 'ዳዳ', 'ደጋግው', 'የጠ', 'ከ', 'ጎ', 'ያው', 'ኦ', 'ውጥ', 'የገ', 'የይዝ', 'አዱ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 10:07:33+00:00,"['የዶ', 'ያጋገያ', 'ዳዳ', 'ደጋግው', 'የጠ', 'ከ', 'ጎ', 'ያው', 'ኦ', 'ውጥ', 'የገ', 'የይዝ', 'አዱ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 08:30:05+00:00,"['ድኩ', 'ፃ', 'ጉ', 'ፈ', 'ጉው', 'አዳይጎዳ', 'ይከከ', 'አያ', 'ጠካ', 'ጨ', 'የጠ', 'አዱ', 'ጥድ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-29 03:46:17+00:00,[]
MerttEka,2023-09-29 03:45:38+00:00,[]
MerttEka,2023-09-29 03:45:38+00:00,"['ጣጣ', 'የ', 'ጫ', 'ጥ', 'ጠይካ', 'የ', 'ጨ', 'ወ', 'ዚ', 'ያው', 'አያያዝ', 'ጥ', 'ይ', 'የፃ', 'ጥ', 'ጭ', 'ወዱ', 'እ', 'ጦ', 'ጡ', 'የያግ', 'ዝ', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-26 03:34:36+00:00,"['የ', 'ያ', 'ጣ', 'ዝ', 'ው', 'ከ', 'ከው', 'አዲ', 'አ', 'ውጥ', 'ካ', 'እካ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-26 03:33:26+00:00,"['የወ', 'የይ', 'ያ', 'ጠጫ', 'ጎ', 'ከጫ', 'ጋ', 'አድ', 'የወየየይ', 'አድ', 'የኳ', 'ያ', 'አድ', 'ው', 'ገ', 'ይ', 'የጣድ', 'ጆግ', 'የክ', 'ኪያዎ', 'ከኪ', 'የ', 'ጫ', 'ጋ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-25 15:27:36+00:00,[]
MerttEka,2023-09-25 15:27:36+00:00,[]
MerttEka,2023-09-25 15:27:36+00:00,"['የእጀ', 'እ', 'የዳ', 'ያ', 'ክዳ', 'አክክ', 'ው', 'አካ', 'የይ', 'ጠወ', 'የ', 'ያ', 'የገ', 'ጌጥ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-25 08:19:06+00:00,"['የ', 'ኬክ', 'ያጋገያ', 'ዳዳ', 'ደጋግው', 'የጠ', 'ከ', 'ጎ', 'ያው', 'የይዝ', 'አዱ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-25 08:10:30+00:00,"['የጣ', 'የዛ', 'እ', 'የአ', 'ዳ', 'ጋገያ', 'የይዝ', 'ጣድ', 'ኩ', 'የጥ', 'ያው', 'ጣድ', 'የ', 'ጣጠያ', 'ያው', 'የው', 'ግ', 'የ', 'ኮ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-25 07:56:37+00:00,"['ኦጅ', 'ክ', 'አ', 'ውዝ', 'የገጠ', 'የይዝግ', 'የያገ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-25 06:27:18+00:00,"['የወ', 'ክአ', 'ያ', 'እ', 'ይ', 'ኪያ', 'የፈግ', 'ፅዳ', 'ድጋይ', 'የ', 'የ', 'ያ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-23 16:45:03+00:00,"['የፅዳ', 'የ', 'ዕዎ', 'ፅዳ', 'የጥ', 'የደ', 'ፅዳ', 'ግድግዳ', 'ይ', 'የጣ', 'የ', 'ጫ', 'ያው']"
MerttEka,2023-09-23 16:43:51+00:00,"['የፅዳ', 'የ', 'ዕዎ', 'ፅዳ', 'የጥ', 'የደ', 'ፅዳ', 'ግድግዳ', 'ይ', 'የጣ', 'የ', 'ጫ', 'ያው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-23 14:16:10+00:00,"['የ', 'ከ', 'ካከ', 'ጠ', 'አኮ', 'ያ', 'ያው', 'የኳ', 'ያ', 'የከ', 'እጣ', 'ጨ', 'ደጃ', 'ከ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-22 19:19:59+00:00,[]
MerttEka,2023-09-22 19:19:05+00:00,[]
MerttEka,2023-09-22 19:19:05+00:00,[]
MerttEka,2023-09-22 19:19:05+00:00,"['የአ', 'ያ', 'ጥ', 'ይዳጣ', 'አ', 'ይ', 'ይጠ', 'ከይካ', 'የ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-22 05:15:04+00:00,[]
MerttEka,2023-09-22 05:09:53+00:00,[]
MerttEka,2023-09-22 05:09:53+00:00,[]
MerttEka,2023-09-22 05:09:53+00:00,"['የ', 'ጫ', 'ጠጴዛ', 'ጠ', 'ዎ', 'ጠው', 'ጥዎ', 'እከው', 'ይዳዎ', 'የክ', 'የኩያ', 'ጠጫ', 'ያው', 'ከ', 'ድ', 'ከ', 'የ', 'የ', 'ይዘው', 'የ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-21 18:27:22+00:00,[]
MerttEka,2023-09-21 18:25:58+00:00,"['ጨ', 'ፃ', 'ያ', 'ድ', 'አዲ', 'ወዱ', 'እ', 'እከ', 'ወ', 'ፃ', 'የ', 'ጣ', 'ወ', 'ፃ', 'እ', 'እ', 'የጡ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-21 09:40:44+00:00,[]
MerttEka,2023-09-21 09:40:03+00:00,"['የጆ', 'አጫዋ', 'ጅ', 'የ', 'ይደ', 'እደ', 'የገው', 'ደግ', 'ይገ', 'የጆ', 'ኩ', 'ይ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-21 04:29:50+00:00,[]
MerttEka,2023-09-21 04:26:29+00:00,"['የፀዳጃ', 'ዕዎ', 'ደደያ', 'ጠካ', 'የ', 'ዙ', 'ገ', 'ያጡ', 'አገጣጠ', 'የ', 'እ', 'ው', 'አካ', 'ጥ', 'ያው', 'ከ', 'እከ', 'የጀያው', 'ደደያ', 'ድ', 'ይዝ', 'ኮዶየአ', 'የፈግ', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
MerttEka,2023-09-20 15:54:23+00:00,"['ዝ', 'የያዘዙ', 'ውጡ', 'የይዝግ', 'ድግ', 'እ', 'ዝግጅ', 'ያፈግዎ', 'ድግ', 'ካዎ', 'የ', 'የ', 'ግ', 'ያ', 'የጨው', 'ግ', 'ይይዛ', 'ጠጠያ', 'ው', 'አያያዝ', 'ው', 'አድ', 'ገ', 'ዘ', 'ግድ', 'ከ', 'ወዱ', 'ወደ', 'ጥፈው', 'ጥ', 'ኪዎ', 'ጥ', 'ገዘ', 'ካያዙ', 'ይ', 'ይ', 'ካ', 'ው', 'ዘዝ', 'ጫዎ', 'አድገው', 'ዚ', 'ይኩ']"
